流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),row_order_in_screen,report_date,crawl_time_local,screen_index
黄河,河南,陈宅河,寺河,05-21 08:00,401.3,,13,2026-05-25,2026-05-25 20:23:10,9
黄河,河南,丹河,青天河,05-21 08:00,352.89,,14,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,淄河,太河水库,05-25 08:00,231.41,-0.02,15,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,弥河,冶源水库,05-21 08:00,135.13,,16,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,白浪河,白浪河水库,05-21 08:00,56.63,,17,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,潍河,墙齐水库（西库）,05-25 08:00,97.9,,18,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,汶河,高崖水库,05-21 08:00,152.04,,19,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,大沽河,产芝水库,05-21 08:00,71.84,,20,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,猪洞河,尹府水库,05-21 08:00,78.3,,21,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,白沙河,崂山水库,05-21 08:00,47.37,,22,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,清洋河,门楼水库,05-21 08:00,27.6,,23,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,东母猪河,郭格庄水库,05-21 08:00,80.68,,24,2026-05-25,2026-05-25 20:23:10,9
淮河,山东,母猪河,米山水库,05-21 08:00,25.73,,0,2026-05-25,2026-05-25 20:23:10,10
淮河,山东,乳山河,龙角山水库,05-21 08:00,37.53,,1,2026-05-25,2026-05-25 20:23:10,10
淮河,山东,蚬河,沐浴水库,05-21 08:00,80.57,,2,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,明河,红石嘴,05-25 08:00,126.11,0.06,3,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,小潢河,石山口,05-25 08:00,76.6,0.01,4,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,青龙河,五岳,05-25 08:00,85.22,0.03,5,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,田铺河,香山,05-25 08:00,156.95,0.45,6,2026-05-25,2026-05-25 20:23:10,10
淮河,湖北,界河,花山,05-25 08:00,227.95,0.58,7,2026-05-25,2026-05-25 20:23:10,10
淮河,湖北,界河,飞沙河,05-25 08:00,172.17,-0.01,8,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,小潢河,小龙山,05-25 08:00,54.12,0.14,9,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,滚河,石漫滩,05-25 08:00,106.03,0.05,10,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,大沙河,火石山,05-25 08:00,150.16,-0.13,11,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,黄溪河,老河,05-25 08:00,116.88,-0.02,12,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,臻头河,薄山,05-25 08:00,112.36,0.03,13,2026-05-25,2026-05-25 20:23:10,10
淮河,安徽,史河,梅山,05-25 08:00,120.28,0.54,14,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,颍河,白沙,05-25 08:00,224.28,,15,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,澎河,澎河,05-25 08:00,144.49,-0.04,16,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,澧河,孤石滩,05-25 08:00,151.03,0.03,17,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,贾峪河,常庄,05-25 08:00,127.68,-0.01,18,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,索河,丁店,05-25 08:00,169.96,-0.02,19,2026-05-25,2026-05-25 20:23:10,10
淮河,河南,双洎河,李湾,05-25 08:00,324.92,0.01,20,2026-05-25,2026-05-25 20:23:10,10
淮河,安徽,淠河东源,佛子岭,05-25 08:00,124.03,1.12,21,2026-05-25,2026-05-25 20:23:10,10
淮河,安徽,淠河西源,响洪甸,05-25 08:00,124.15,0.25,22,2026-05-25,2026-05-25 20:23:10,10
淮河,山东,沂河,田庄水库,05-25 08:00,28.67,-0.01,23,2026-05-25,2026-05-25 20:23:10,10
淮河,山东,东汶河,岸堤水库,05-21 08:00,172.71,,24,2026-05-25,2026-05-25 20:23:10,10
淮河,山东,浚河,唐村水库,05-21 08:00,183.74,,0,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,温凉河,许家崖水库,05-21 08:00,144.84,,1,2026-05-25,2026-05-25 20:23:10,11
淮河,江苏,淋头河,阿湖水库站,05-25 08:00,26.2,0.01,2,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,沭河,沙沟水库,05-21 08:00,65.87,,3,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,沭河,青峰岭水库,05-21 08:00,158.61,,4,2026-05-25,2026-05-25 20:23:10,11
淮河,江苏,厚镇河,安峰山水库,05-25 08:00,16.89,,5,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,浔河,陡山水库,05-21 08:00,124.61,,6,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,资邱河,杨庄水库,05-21 08:00,162.66,,7,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,泗河,贺庄水库,05-21 08:00,142.13,,8,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,黄沟河,华村水库,05-21 08:00,145.65,,9,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,济河,龙湾套水库,05-21 08:00,147.59,,10,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,小沂河,尼山水库,05-21 08:00,119.46,,11,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,城河,岩马水库,05-21 08:00,123.93,,12,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,西河,会宝岭水库(南）,05-21 08:00,74.61,,13,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,城河,户主水库,05-21 08:00,122.02,,14,2026-05-25,2026-05-25 20:23:10,11
淮河,山东,付疃河,日照,05-21 08:00,38.22,,15,2026-05-25,2026-05-25 20:23:10,11
淮河,江苏,青口河,小塔山水库,05-25 08:00,31.82,0.01,16,2026-05-25,2026-05-25 20:23:10,11
长江,重庆,大洪河,大洪河,05-25 08:00,289.75,,17,2026-05-25,2026-05-25 20:23:10,11
长江,重庆,龙溪河,狮子滩,05-25 08:00,340.91,0.24,18,2026-05-25,2026-05-25 20:23:10,11
长江,重庆,龙河,石板水,05-25 08:00,467.4,3.08,19,2026-05-25,2026-05-25 20:23:10,11
长江,甘肃,白龙江,碧口水库,05-25 08:00,692.96,-0.54,20,2026-05-25,2026-05-25 20:23:10,11
长江,贵州,乌江,乌江渡水电站,05-25 08:00,743.5,0.08,21,2026-05-25,2026-05-25 20:23:10,11
长江,贵州,猫跳河,红枫水库,05-25 08:00,1235.18,-0.05,22,2026-05-25,2026-05-25 20:23:10,11
长江,贵州,猫跳河,百花水库,05-25 08:00,1189.57,,23,2026-05-25,2026-05-25 20:23:10,11
长江,湖北,郁江,福宝山水库,05-25 08:00,1469.58,0.04,24,2026-05-25,2026-05-25 20:23:10,11
长江,湖北,黄柏河,西北口水库,05-25 08:00,312.82,0.11,0,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,玛瑙河,白河水库,05-25 08:00,169.15,0.17,1,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,印河,跑马水库,05-25 08:00,140.93,0.25,2,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,漳河,李家州,05-25 08:00,120.34,0.17,3,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,花庙河,石子岭水库,05-25 08:00,87.4,0.75,4,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,长江,鲁家港水库,05-25 08:00,80.58,0.43,5,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,巩河,巩河水库,05-25 08:00,128.06,0.1,6,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,清江,水布坪（坝上）,05-25 08:00,376.44,0.16,7,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,清江,隔河岩(坝上),05-25 08:00,190.03,0.5,8,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,清江,高坝洲（坝上）,05-25 08:00,77.63,-0.02,9,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,车坝河,车坝水库,05-25 08:00,734.4,-0.18,10,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,沮漳河,太湖港水库,05-25 08:00,38.07,-0.25,11,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,江华水,涔天河,05-25 08:00,302.81,0.51,12,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,湘江,双牌,05-25 08:00,169.2,0.17,13,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,春陵水,欧阳海,05-25 08:00,127.45,0.04,14,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,耒水,东江,05-25 08:00,272.47,0.11,15,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,攸水,酒埠江,05-25 08:00,159.94,-0.05,16,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,永乐江,青山龙,05-25 08:00,237.69,0.01,17,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,涟水,水府庙,05-25 08:00,88.8,0.04,18,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,沩水,黄材,05-25 08:00,160.61,-0.06,19,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,涧江,官庄,05-25 08:00,120.9,0.08,20,2026-05-25,2026-05-25 20:23:10,12
珠江,广东,北江,飞来峡,05-25 08:00,23.21,0.2,21,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,新峡河,新峡水库,05-25 08:00,534.83,0.31,22,2026-05-25,2026-05-25 20:23:10,12
长江,湖南,白洋河,黄石,05-25 08:00,84.83,0.38,23,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,沧水,沧水水库,05-25 08:00,92.49,0.92,24,2026-05-25,2026-05-25 20:23:10,12
长江,湖北,界溪河,卷桥水库,05-25 08:00,50.46,0.11,0,2026-05-25,2026-05-25 20:23:10,13
长江,湖南,涔水,王家厂,05-25 08:00,79.77,0.57,1,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,新河,北河水库,05-25 08:00,124.98,0.71,2,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,湄港,雨山水库,05-25 08:00,122.6,-0.1,3,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,三溪河,王英,05-25 08:00,64.62,0.03,4,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,泊漠河,院基寺,05-25 08:00,48.54,0.1,5,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,栗树河,梅店,05-25 08:00,60.74,0.12,6,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,檀树岗河,檀树岗,05-25 08:00,106.29,0.09,7,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,张家河,八角庙,05-25 08:00,114.14,0.04,8,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,四马河,烟宝地,05-25 08:00,112.9,0.12,9,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,火莲畈,火莲畈,05-25 08:00,78.66,0.07,10,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,金沙河,金沙河,05-25 08:00,67.2,0.03,11,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,跳石河,大河铺,05-25 08:00,152.27,0.1,12,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,芭茅河,芭茅河,05-25 08:00,116.97,0.07,13,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,阎家河,三河口,05-25 08:00,144.45,0.2,14,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,白杲河,明山,05-25 08:00,90.45,0.05,15,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,浮桥河,浮桥河,05-25 08:00,61.57,0.06,16,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,杨家河,尾斗山,05-25 08:00,62.87,0.08,17,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,沙河,黑石嘴,05-25 08:00,94.7,,18,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,沙河,道观河,05-25 08:00,75.89,0.1,19,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,新昌河,天堂,05-25 08:00,289.58,0.15,20,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,新昌河,天堂二级,05-25 08:00,246.36,-0.45,21,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,西河,张家嘴,05-25 08:00,235.08,0.72,22,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,蕲水,大同,05-25 08:00,115.39,0.02,23,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,蕲水,花园,05-25 08:00,87.86,0.09,24,2026-05-25,2026-05-25 20:23:10,13
长江,湖北,右门港,石门水库,05-25 08:00,160.64,–0.05,0,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,长河,跨马墩,05-25 08:00,171.75,0.1,1,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,长河,凤凰关,05-25 08:00,172.84,0.16,2,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,巴水,牛车河,05-25 08:00,72.81,0.04,3,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,新桥河,鹞鹰岩,05-25 08:00,45.27,-0.03,4,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,雷溪河,黄河厂,05-25 08:00,82.82,-0.01,5,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,鲤港,阁壁,05-25 08:00,158.53,0.02,6,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,何家港,龙潭,05-25 08:00,189.15,0.05,7,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,陆马河,三湖连江,05-25 08:00,26.79,0.02,8,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,汀泗河,双石水库,05-25 08:00,92.45,0.26,9,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,淦河,南川,05-25 08:00,101.45,-0.04,10,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,易家段河,百丈潭,05-25 08:00,431.68,0.08,11,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,黄水河,四门楼水库,05-25 08:00,85.14,0.03,12,2026-05-25,2026-05-25 20:23:10,14
长江,陕西,汉江,喜河,05-25 08:00,359.62,-0.77,13,2026-05-25,2026-05-25 20:23:10,14
长江,陕西,褒河,石门,05-25 08:00,615.94,1.41,14,2026-05-25,2026-05-25 20:23:10,14
长江,陕西,党水河,党河,05-25 08:00,528.95,0.35,15,2026-05-25,2026-05-25 20:23:10,14
长江,陕西,岚河,蔺河口,05-25 08:00,496.35,-1.69,16,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,天惠河,土门,05-25 08:00,319.57,0.03,17,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,堵河,黄龙滩,05-25 08:00,237.32,-0.15,18,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,竹溪河,竹溪河,05-25 08:00,495.55,,19,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,霍河,霍河,05-25 08:00,323.69,-0.35,20,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,浪河,浪河店,05-25 08:00,197.52,,21,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,北河,潭口,05-25 08:00,136.78,0.69,22,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,南河,南河,05-25 08:00,150.12,0.07,23,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,红水河,红水河,05-25 08:00,115.89,,24,2026-05-25,2026-05-25 20:23:10,14
长江,湖北,沙河,沙河,05-25 08:00,166.89,0.16,0,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,沙河,姚棚,05-25 08:00,174.47,0.04,1,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,沙河,马安山,05-25 08:00,148.8,0.1,2,2026-05-25,2026-05-25 20:23:10,16
长江,陕西,银花河,洛峪*,05-25 08:00,130.87,0.09,3,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,官沟河,官沟,05-25 08:00,85.99,0.01,4,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,华阳河,华阳河,05-25 08:00,140.45,0.02,5,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,熊河,熊河,05-25 08:00,120.65,0.07,6,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,温水,大洪山,05-25 08:00,171.58,0.07,7,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,溠水,吴山,05-25 08:00,188.69,0.02,8,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,水,黑屋湾,05-25 08:00,114.31,0.07,9,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,罗河,罗河,05-25 08:00,115.72,0.02,10,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,封江口河,天河口,05-25 08:00,175.43,0.03,11,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,澴水支流，晏家河,观音岩,05-25 08:00,105.61,0.38,12,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,浆溪店河,先觉庙,05-25 08:00,101.54,0.05,13,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,漂水,马鞍山,05-25 08:00,89.7,0.01,14,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,两河口河,两河口,05-25 08:00,119.41,0.07,15,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,徐家河,徐家河,05-25 08:00,66.39,0.29,16,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,温水支流，漳河,郑家河,05-25 08:00,94.53,1.44,17,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,水东支上游,界牌,05-25 08:00,128.4,0.11,18,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,水支流，胡家河,芳畈,05-25 08:00,80.76,0.52,19,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,水支流，晏家河,金盆,05-25 08:00,68.62,0.21,20,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,水支流，张家岗河,八汊洼,05-25 08:00,46.56,0.2,21,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,界河,滑石冲,05-25 08:00,98.93,0.09,22,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,寨子河,石门,05-25 08:00,86.27,1.11,23,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,司马河,石龙,05-25 08:00,60.55,0.22,24,2026-05-25,2026-05-25 20:23:10,16
长江,湖北,关门河,吴岭,05-25 08:00,56.93,0.15,0,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,鬼水,惠亭山,05-25 08:00,80.74,0.09,1,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,大富水,高关,05-25 08:00,114.21,0.89,2,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,广水河,霞家河,05-25 08:00,105.44,,3,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,云亭水,老营盘水库,05-25 08:00,148.27,0.05,4,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,富田水,白云山水库,05-25 08:00,172.42,-0.08,5,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,牛吼江,南车水库,05-25 08:00,154.68,-0.12,6,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,泸水,社上水库,05-25 08:00,166.16,-0.12,7,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,袁水,江口,05-25 08:00,68.01,0.09,8,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,尧市,飞剑潭一坝水库,05-25 08:00,172.05,0.03,9,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,丰水,紫云山水库,05-25 08:00,77.56,0.03,10,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,秀水,潘桥水库,05-25 08:00,65.09,0.07,11,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,苏溪,上游水库,05-25 08:00,80.06,0.06,12,2026-05-25,2026-05-25 20:23:10,17
长江,江西,乐安河,共库,05-25 08:00,60.64,0.42,13,2026-05-25,2026-05-25 20:23:10,17
长江流域,江西,修河,大锻水库,05-25 08:00,207.88,0.04,14,2026-05-25,2026-05-25 20:23:10,17
长江,江西,土塘水,大港水库,05-25 08:00,69.07,0.13,15,2026-05-25,2026-05-25 20:23:10,17
长江,江苏,句容河,北山水库（镇江）,05-25 08:00,49.11,-0.03,16,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,荆竹河,荆竹,05-25 08:00,58.12,0.02,17,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,坪河,龙坪,05-25 08:00,65.73,-0.02,18,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,古角河,古角,05-25 08:00,63.37,0.03,19,2026-05-25,2026-05-25 20:23:10,17
长江,安徽,长河,花凉亭,05-25 08:00,77.27,0.09,20,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,梅川河,梅川,05-25 08:00,66.7,0.01,21,2026-05-25,2026-05-25 20:23:10,17
长江,湖北,戴文义河,仙人坝,05-25 08:00,43.07,,22,2026-05-25,2026-05-25 20:23:10,17
长江,安徽,杭埠河,龙河口（内）,05-25 08:00,68.02,0.43,23,2026-05-25,2026-05-25 20:23:10,17
长江,安徽,南淝河,董铺,05-25 08:00,27.49,0.01,24,2026-05-25,2026-05-25 20:23:10,17
长江,安徽,襄河,黄栗树,05-25 08:00,39.81,-0.02,0,2026-05-25,2026-05-25 20:23:10,18
长江,安徽,清流河,沙河集,05-25 08:00,28.02,,1,2026-05-25,2026-05-25 20:23:10,18
长江流域太湖区,浙江,南苕溪,青山水库,05-25 08:00,22.92,0.38,2,2026-05-25,2026-05-25 20:23:10,18
长江流域太湖区,浙江,余英溪,对河口水库,05-25 08:00,45.47,0.08,3,2026-05-25,2026-05-25 20:23:10,18
长江流域太湖区,浙江,西溪,赋石水库,05-25 08:00,74.83,-0.04,4,2026-05-25,2026-05-25 20:23:10,18
长江流域太湖区,浙江,南溪,老石坎水库,05-25 08:00,110.87,0.4,5,2026-05-25,2026-05-25 20:23:10,18
太湖,江苏,大溪水库,大溪水库,05-25 08:00,12.53,0.02,6,2026-05-25,2026-05-25 20:23:10,18
太湖,江苏,沙河水库,沙河水库,05-25 08:00,17.96,0.16,7,2026-05-25,2026-05-25 20:23:10,18
太湖,江苏,屋溪,横山水库,05-25 08:00,28.57,0.12,8,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,富春江,富春江水库,05-25 08:00,22.39,-0.64,9,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,乌溪江,黄坛口水库,05-25 08:00,113.34,-0.05,10,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,铜山源,铜山源水库,05-25 08:00,132.33,0.67,11,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,东阳江,横锦水库,05-25 08:00,153.32,0.06,12,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,南江,南江水库,05-25 08:00,199.46,-0.02,13,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,新安江,新安江水库,05-25 08:00,98.61,0.6,14,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,开化江,石壁水库,05-25 08:00,84.18,0.03,15,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,陈蔡江,陈蔡水库,05-25 08:00,77.86,-0.04,16,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,新昌江,长诏水库,05-25 08:00,115.4,-0.05,17,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,南山江,南山水库,05-25 08:00,113.03,0.18,18,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,樟溪,皎口水库,05-25 08:00,57.03,-0.11,19,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,县江,横山水库,05-25 08:00,86.46,-0.03,20,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,始丰溪,里石门水库,05-25 08:00,172.52,0.15,21,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,逆溪,牛头山水库,05-25 08:00,33.65,-0.02,22,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,永宁江,长潭水库,05-25 08:00,28.12,,23,2026-05-25,2026-05-25 20:23:10,18
浙闽台河流,浙江,龙泉溪,紧水滩水库,05-25 08:00,166.1,0.16,24,2026-05-25,2026-05-25 20:23:10,18
闽江,福建,九龙溪,安砂水库,05-20 08:00,255.68,-0.55,0,2026-05-25,2026-05-25 20:23:10,19
闽江,福建,沙溪,沙溪口水库,05-20 08:00,86.06,-0.18,1,2026-05-25,2026-05-25 20:23:10,19
闽江,福建,金溪,池潭水库,05-20 08:00,266.74,-0.74,2,2026-05-25,2026-05-25 20:23:10,19
闽江,福建,建溪,东溪水库,05-20 08:00,255.89,-0.33,3,2026-05-25,2026-05-25 20:23:10,19
闽江,福建,尤溪,水东水库,05-20 08:00,140.64,-0.18,4,2026-05-25,2026-05-25 20:23:10,19
闽江,福建,屏山溪,坑口水库,05-20 08:00,609.44,-0.15,5,2026-05-25,2026-05-25 20:23:10,19
闽江,福建,古田溪,古田一级水库,05-20 08:00,368.08,-0.01,6,2026-05-25,2026-05-25 20:23:10,19
晋江,福建,晋江东溪,山美水库,05-20 08:00,88.68,0.22,7,2026-05-25,2026-05-25 20:23:10,19
闽东南诸河,福建,万安溪,万安水库,05-20 08:00,343.76,-0.25,8,2026-05-25,2026-05-25 20:23:10,19
闽东南诸河,福建,陈巷溪,活盘水库,05-20 08:00,58.41,-0.01,9,2026-05-25,2026-05-25 20:23:10,19
闽东南诸河,福建,船场溪,南一水库,05-20 08:00,287.08,-0.21,10,2026-05-25,2026-05-25 20:23:10,19
闽东诸河,福建,穆阳溪,芹山水库,05-20 08:00,734.71,-0.09,11,2026-05-25,2026-05-25 20:23:10,19
闽东诸河,福建,鳌江,山仔水库,05-20 08:00,83.06,-0.37,12,2026-05-25,2026-05-25 20:23:10,19
闽南诸河,福建,龙江,东张水库,05-20 08:00,45.52,-0.03,13,2026-05-25,2026-05-25 20:23:10,19
萩芦溪,福建,三叉河溪,东方红,05-19 08:00,61.59,0.08,14,2026-05-25,2026-05-25 20:23:10,19
闽南沿海诸河,福建,延寿溪,东圳,05-20 08:00,68.18,-0.01,15,2026-05-25,2026-05-25 20:23:10,19
闽南沿海诸河,福建,苦溪,古洋,05-20 08:00,102.71,-0.01,16,2026-05-25,2026-05-25 20:23:10,19
闽南沿海诸河,福建,大罗溪,惠女水库,05-20 08:00,67.92,-0.06,17,2026-05-25,2026-05-25 20:23:10,19
闽东南诸河,福建,汀溪,汀溪水库,05-20 08:00,59.68,0.02,18,2026-05-25,2026-05-25 20:23:10,19
闽东南诸河,福建,漳江,峰头水库,05-20 08:00,60.49,-0.07,19,2026-05-25,2026-05-25 20:23:10,19
闽东南诸河,福建,湖内溪,亚湖水库,05-20 08:00,29.12,,20,2026-05-25,2026-05-25 20:23:10,19
珠江,贵州,南盘江,天生桥一级,05-25 08:00,745.54,-0.33,21,2026-05-25,2026-05-25 20:23:10,19
珠江,云南,黄泥河,鲁布革,05-25 08:00,1109.15,-1.17,22,2026-05-25,2026-05-25 20:23:10,19
珠江,广东,罗定江,金银河,05-25 08:00,96.64,0.22,23,2026-05-25,2026-05-25 20:23:10,19
珠江,广东,新榕河,罗光,05-25 08:00,279.85,0.03,24,2026-05-25,2026-05-25 20:23:10,19
珠江,广东,新兴江,合河,05-25 08:00,163.26,0.14,0,2026-05-25,2026-05-25 20:23:10,20
珠江,广东,勒竹河,北峰山,05-25 08:00,109.78,-0.1,1,2026-05-25,2026-05-25 20:23:10,20
珠江,广东,罗坪水,朝阳,05-25 08:00,122.84,0.11,2,2026-05-25,2026-05-25 20:23:10,20
珠江,广东,船步河,山,05-25 08:00,190.3,0.21,3,2026-05-25,2026-05-25 20:23:10,20
