reservoir_id,reservoir_name,reservoir_name_en,country,admin_unit,river,basin,lat,lon,capacity_total (million m^3),storage_capacity (million m^3),usable_capacity (million m^3),dead_storage (million m^3),avg_year_inflow (million m^3/year),source_type,province,rid_office,project_name,source_agency,source_url,last_updated
rsv61,อ่างเก็บน้ำแม่คำปอง,,Thailand,north,,,18.25634392,100.344356306,6.76,,,0.128,,middle,แพร่,สำนักงานชลประทานที่ 4,โครงการชลประทานแพร่,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv464,อ่างเก็บน้ำแม่สาย,,Thailand,north,,,18.0832894,100.223992987,10.5,,,1.4,,middle,แพร่,สำนักงานชลประทานที่ 4,โครงการชลประทานแพร่,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv62,อ่างเก็บน้ำคลองข้างใน,,Thailand,north,,,16.835884765,99.72743775,9.0,,,0.34,,middle,สุโขทัย,สำนักงานชลประทานที่ 4,โครงการชลประทานสุโขทัย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv63,อ่างเก็บน้ำห้วยท่าแพ,,Thailand,north,,,17.482445046,99.627398993,58.0,,,8.8,,middle,สุโขทัย,สำนักงานชลประทานที่ 4,โครงการชลประทานสุโขทัย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv64,อ่างเก็บน้ำห้วยแม่สูง,,Thailand,north,,,17.553468,99.707398,12.45,,,1.04,,middle,สุโขทัย,สำนักงานชลประทานที่ 4,โครงการชลประทานสุโขทัย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv490,อ่างเก็บน้ำห้วยทรวง,,Thailand,north,,,17.659236971,99.854640486,8.0,,,0.4,,middle,สุโขทัย,สำนักงานชลประทานที่ 4,โครงการชลประทานสุโขทัย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv494,อ่างเก็บน้ำแม่กองค่าย,,Thailand,north,,,17.167828382,99.367476048,13.0,,,0.58,,middle,สุโขทัย,สำนักงานชลประทานที่ 4,โครงการชลประทานสุโขทัย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv536,อ่างเก็บน้ำ ห้วยไร่,,Thailand,north,,,17.668762,99.823079,7.33,,,0.14,,middle,สุโขทัย,สำนักงานชลประทานที่ 4,โครงการชลประทานสุโขทัย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv537,อ่างเก็บน้ำ ห้วยแม่สำ,,Thailand,north,,,17.603393,99.759026,4.93,,,0.36,,middle,สุโขทัย,สำนักงานชลประทานที่ 4,โครงการชลประทานสุโขทัย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv65,อ่างเก็บน้ำห้วยแม่สอด,,Thailand,north,,,16.708299,98.616026,5.5,,,0.434,,middle,ตาก,สำนักงานชลประทานที่ 4,โครงการชลประทานตาก,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv66,อ่างเก็บน้ำห้วยลึก,,Thailand,north,,,16.758407698,98.603190735,5.8,,,0.1,,middle,ตาก,สำนักงานชลประทานที่ 4,โครงการชลประทานตาก,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv486,อ่างเก็บน้ำห้วยแม่ท้อ,,Thailand,north,,,16.850855885,99.048945218,63.0,,,3.5,,middle,ตาก,สำนักงานชลประทานที่ 4,โครงการชลประทานตาก,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv535,อ่างเก็บน้ำ แม่สอดตอนบน,,Thailand,north,,,16.712461,98.642143,13.0,,,0.45,,middle,ตาก,สำนักงานชลประทานที่ 4,โครงการชลประทานตาก,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv71,อ่างเก็บน้ำห้วยน้ำสวย,,Thailand,northeast,,,17.637888271,101.952534618,3.3,,,0.945,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv72,อ่างเก็บน้ำห้วยยาง,,Thailand,northeast,,,16.892699655,101.882377982,3.713,,,0.72,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv73,อ่างเก็บน้ำห้วยลิ้นควาย,,Thailand,northeast,,,17.509434915,102.015846532,29.0,,,2.0,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv74,อ่างเก็บน้ำห้วยอีเลิศ,,Thailand,northeast,,,17.308552769,101.723302768,1.65,,,0.08,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv75,อ่างเก็บน้ำห้วยน้ำพาว,,Thailand,northeast,,,17.530685,101.702098,1.364,,,0.03,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv76,อ่างเก็บน้ำห้วยน้ำหมาน,,Thailand,northeast,,,17.505748007,101.623984336,26.5,,,1.47,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv77,อ่างเก็บน้ำห้วยแห้ว,,Thailand,northeast,,,17.693607,101.644236,2.73,,,0.188,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv502,อ่างเก็บน้ำน้ำเลย,,Thailand,northeast,,,17.045492881,101.664547606,35.807,,,5.858,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv505,อ่างเก็บน้ำ ห้วยศอก,,Thailand,northeast,,,17.295061559,101.2047998,9.975,,,0.102,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv521,อ่างเก็บน้ำห้วยน้ำทบ,,Thailand,northeast,,,17.246555,101.62383,7.43,,,0.3,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv538,อ่างเก็บน้ำ ห้วยน้ำไพร้,,Thailand,northeast,,,17.463117,101.072816,1.04,,,0.033,,middle,เลย,สำนักงานชลประทานที่ 5,โครงการชลประทานเลย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv83,อ่างเก็บน้ำห้วยบังพวน,,Thailand,northeast,,,17.674450049,102.605782774,8.62,,,0.25,,middle,หนองคาย,สำนักงานชลประทานที่ 5,โครงการชลประทานหนองคาย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv84,อ่างเก็บน้ำห้วยทอน (ตอนบน),,Thailand,northeast,,,17.961364599,102.383662685,7.8,,,0.153,,middle,หนองคาย,สำนักงานชลประทานที่ 5,โครงการชลประทานหนองคาย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv85,อ่างเก็บน้ำห้วยเปลวเงือก,,Thailand,northeast,,,18.061983,103.147914,2.75,,,0.12,,middle,หนองคาย,สำนักงานชลประทานที่ 5,โครงการชลประทานหนองคาย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv88,อ่างเก็บน้ำห้วยหินแก้ว,,Thailand,northeast,,,17.948825312,102.365557614,4.0,,,0.3,,middle,หนองคาย,สำนักงานชลประทานที่ 5,โครงการชลประทานหนองคาย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv512,อ่างเก็บน้ำห้วยไฮ,,Thailand,northeast,,,17.930406254,102.341642976,4.1,,,0.2,,middle,หนองคาย,สำนักงานชลประทานที่ 5,โครงการชลประทานหนองคาย,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv86,อ่างเก็บน้ำห้วยซำ,,Thailand,northeast,,,18.088346954,103.441996569,2.4,,,0.525,,middle,บึงกาฬ,สำนักงานชลประทานที่ 5,โครงการชลประทานบึงกาฬ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv87,อ่างเก็บน้ำห้วยสหาย,,Thailand,northeast,,,18.300192746,103.985246886,1.96,,,0.137,,middle,บึงกาฬ,สำนักงานชลประทานที่ 5,โครงการชลประทานบึงกาฬ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv91,อ่างเก็บน้ำภูเพ็ก,,Thailand,northeast,,,17.218594254,103.950996169,2.7,,,0.175,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv92,อ่างเก็บน้ำห้วยเดียก,,Thailand,northeast,,,17.125402026,104.033908091,4.0,,,0.24,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv93,อ่างเก็บน้ำห้วยโท-ห้วยยาง,,Thailand,northeast,,,16.962343454,104.315840374,7.75,,,1.0,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv94,อ่างเก็บน้ำห้วยหวด,,Thailand,northeast,,,16.933631476,104.170595917,21.0,,,1.29,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv95,อ่างเก็บน้ำห้วยโป่ง,,Thailand,northeast,,,17.398998461,103.670337544,1.63,,,0.83,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv96,อ่างเก็บน้ำห้วยกระเฌอ,,Thailand,northeast,,,17.080041616,103.72695738,8.99,,,0.7,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv97,อ่างเก็บน้ำห้วยโทง,,Thailand,northeast,,,17.662148115,103.73803139,7.6,,,0.04,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv98,อ่างเก็บน้ำห้วยทรายสว่าง,,Thailand,northeast,,,17.478047496,103.474622266,1.1,,,0.15,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv100,อ่างเก็บน้ำห้วยก้านเหลือง,,Thailand,northeast,,,17.338522315,103.397442888,5.9,,,0.52,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv101,อ่างเก็บน้ำห้วยขี้หิน,,Thailand,northeast,,,16.847204459,103.933452717,4.0,,,0.55,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv103,อ่างเก็บน้ำห้วยคำ,,Thailand,northeast,,,17.725318884,103.588678128,6.5,,,0.4,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv104,อ่างเก็บน้ำห้วยซวง,,Thailand,northeast,,,17.731677427,103.624291124,6.0,,,0.4,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv105,อ่างเก็บน้ำห้วยรังแร้ง,,Thailand,northeast,,,17.936744416,103.551133805,2.2,,,0.1,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv106,อ่างเก็บน้ำห้วยหินแตก,,Thailand,northeast,,,17.264549,103.838393,1.5,,,0.15,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv107,อ่างเก็บน้ำห้วยน้ำบ่อ,,Thailand,northeast,,,17.200224347,103.990888987,2.2,,,0.075,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv108,อ่างเก็บน้ำห้วยแข้,,Thailand,northeast,,,16.824435524,103.95332752,3.8,,,0.225,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv109,อ่างเก็บน้ำห้วยนาอ่าง,,Thailand,northeast,,,16.984649,104.1108995,1.82,,,0.16,,middle,สกลนคร,สำนักงานชลประทานที่ 5,ศูนย์ศึกษาการพัฒนาภูพานอันเนื่องมาจากพระราชดำริ จังหวัดสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv110,อ่างเก็บน้ำห้วยซับคำโรงสี,,Thailand,northeast,,,17.903933472,103.612142385,2.0,,,0.5,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv111,อ่างเก็บน้ำบ้านดงมะไฟ,,Thailand,northeast,,,17.882063525,103.593709038,1.0,,,0.1,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv112,อ่างเก็บน้ำห้วยทราย,,Thailand,northeast,,,16.975224204,104.28710241,1.5,,,0.003,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv113,อ่างเก็บน้ำห้วยทรายขมิ้น,,Thailand,northeast,,,17.219040449,104.031373731,3.18,,,0.24,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv114,อ่างเก็บน้ำห้วยคำบากน้อย,,Thailand,northeast,,,17.315693683,103.335320877,4.0,,,0.495,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv117,อ่างเก็บน้ำห้วยหินชะแนนใหญ่,,Thailand,northeast,,,17.382056932,104.406741514,12.5,,,0.17,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv118,อ่างเก็บน้ำห้วยคำผักหนาม,,Thailand,northeast,,,17.86226,103.61112,2.91,,,0.44,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv128,อ่างเก็บน้ำโคกภูใหม่ 2,,Thailand,northeast,,,17.029865115,103.80175076,1.0,,,0.12,,middle,สกลนคร,สำนักงานชลประทานที่ 5,โครงการชลประทานสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv131,อ่างเก็บน้ำห้วยเคลิ้ม,,Thailand,northeast,,,17.066733186,104.063948794,1.5,,,0.11,,middle,สกลนคร,สำนักงานชลประทานที่ 5,ศูนย์ศึกษาการพัฒนาภูพานอันเนื่องมาจากพระราชดำริ จังหวัดสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv132,อ่างเก็บน้ำห้วยเรือ,,Thailand,northeast,,,17.043948402,104.077846892,2.9,,,0.15,,middle,สกลนคร,สำนักงานชลประทานที่ 5,ศูนย์ศึกษาการพัฒนาภูพานอันเนื่องมาจากพระราชดำริ จังหวัดสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv133,อ่างเก็บน้ำห้วยอ่าง,,Thailand,northeast,,,17.076136185,104.051423627,1.5,,,0.12,,middle,สกลนคร,สำนักงานชลประทานที่ 5,ศูนย์ศึกษาการพัฒนาภูพานอันเนื่องมาจากพระราชดำริ จังหวัดสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv134,อ่างเก็บน้ำห้วยทรายตอนบน 1,,Thailand,northeast,,,17.178747,103.994149,2.1,,,0.27,,middle,สกลนคร,สำนักงานชลประทานที่ 5,ศูนย์ศึกษาการพัฒนาภูพานอันเนื่องมาจากพระราชดำริ จังหวัดสกลนคร,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv135,อ่างเก็บน้ำห้วยทราย,,Thailand,northeast,,,17.810802629,102.31957804,2.288,,,0.25,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv136,อ่างเก็บน้ำห้วยสามพาด,,Thailand,northeast,,,17.215434119,102.785219513,18.5,,,0.89,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv137,อ่างเก็บน้ำบ้านจั่น,,Thailand,northeast,,,17.352576648,102.794535337,4.35,,,,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv138,อ่างเก็บน้ำกุดลิงง้อ,,Thailand,northeast,,,17.323868285,102.730482612,6.44,,,0.225,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv139,อ่างเก็บน้ำหนองสำโรง,,Thailand,northeast,,,17.466368021,102.776266695,11.4,,,8.21,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv140,อ่างเก็บน้ำหนองปะโค,,Thailand,northeast,,,17.105066232,102.937950332,3.077,,,1.0,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv465,อ่างเก็บน้ำลำพันชาด,,Thailand,northeast,,,17.017870283,103.516112415,53.5,,,5.88,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv466,อ่างเก็บน้ำลำพันชาดน้อย,,Thailand,northeast,,,17.08101,103.627888,1.9,,,0.14,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv513,อ่างเก็บน้ำห้วยตะคลองใหญ่,,Thailand,northeast,,,17.894668148,102.362395326,8.4,,,0.3,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv514,อ่างเก็บน้ำห้วยน้ำม้า,,Thailand,northeast,,,17.852532903,102.351048761,5.4,,,0.28,,middle,อุดรธานี,สำนักงานชลประทานที่ 5,โครงการชลประทานอุดรธานี,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv149,อ่างเก็บน้ำห้วยเหล่ายาง,,Thailand,northeast,,,17.237484,102.462481,2.469,,,0.12,,middle,หนองบัวลำภู,สำนักงานชลประทานที่ 5,โครงการชลประทานหนองบัวลำภู,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv501,อ่างเก็บน้ำห้วยน้ำบอง,,Thailand,northeast,,,16.907239056,102.414030623,20.8,,,2.18,,middle,หนองบัวลำภู,สำนักงานชลประทานที่ 5,โครงการชลประทานหนองบัวลำภู,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv150,อ่างเก็บน้ำห้วยส้มป่อย,,Thailand,northeast,,,15.624182073,101.710640117,7.646,,,0.6,,middle,ชัยภูมิ,สำนักงานชลประทานที่ 6,โครงการชลประทานชัยภูมิ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv151,อ่างเก็บน้ำลำช่อระกา,,Thailand,northeast,,,15.900433451,101.983922937,10.312,,,1.033,,middle,ชัยภูมิ,สำนักงานชลประทานที่ 6,โครงการชลประทานชัยภูมิ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv152,อ่างเก็บน้ำน้ำพรม,,Thailand,northeast,,,16.324895,101.857628,3.34,,,0.08,,middle,ชัยภูมิ,สำนักงานชลประทานที่ 6,โครงการชลประทานชัยภูมิ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv153,อ่างเก็บน้ำลำคันฉู,,Thailand,northeast,,,15.493549466,101.545172598,42.6,,,3.3,,middle,ชัยภูมิ,สำนักงานชลประทานที่ 6,โครงการส่งน้ำและบำรุงรักษาพัฒนาลุ่มน้ำชีตอนบน,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv154,อ่างเก็บน้ำบ้านเพชร,,Thailand,northeast,,,16.361017645,102.297462303,19.675,,,3.0,,middle,ชัยภูมิ,สำนักงานชลประทานที่ 6,โครงการชลประทานชัยภูมิ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv155,อ่างเก็บน้ำห้วยทราย,,Thailand,northeast,,,15.556669091,101.612453982,10.3,,,1.5,,middle,ชัยภูมิ,สำนักงานชลประทานที่ 6,โครงการชลประทานชัยภูมิ,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv539,อ่างเก็บน้ำ โปร่งขุนเพชร,,Thailand,northeast,,,15.756598,101.665037,43.7,,,1.04,,middle,ชัยภูมิ,สำนักงานชลประทานที่ 6,โครงการส่งน้ำและบำรุงรักษาพัฒนาลุ่มน้ำชีตอนบน,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv159,อ่างเก็บน้ำห้วยแกง,,Thailand,northeast,,,16.536524189,103.68773234,23.325,,,0.65,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv160,อ่างเก็บน้ำห้วยสะทด,,Thailand,northeast,,,16.692612,103.858008,11.66,,,0.5,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv161,อ่างเก็บน้ำบึงอร่าม,,Thailand,northeast,,,16.400905779,103.346664327,3.6,,,0.285,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv162,อ่างเก็บน้ำหนองหญ้าม้า,,Thailand,northeast,,,16.470686001,103.273859096,2.558,,,0.3,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv163,อ่างเก็บน้ำห้วยวังลิ้นฟ้า,,Thailand,northeast,,,16.509505,103.205704,3.35,,,0.17,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv164,อ่างเก็บน้ำห้วยสังเคียบ,,Thailand,northeast,,,16.837744,103.755912,7.5,,,0.529,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv165,อ่างเก็บน้ำลำพะยัง (ตอนบน),,Thailand,northeast,,,16.658727121,104.172373208,4.137,,,0.15,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv166,อ่างเก็บน้ำห้วยสีทน,,Thailand,northeast,,,16.487627053,103.529317222,3.55,,,0.09,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv167,อ่างเก็บน้ำห้วยโพธิ์,,Thailand,northeast,,,16.371101245,103.563164602,2.444,,,0.23,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv168,อ่างเก็บน้ำห้วยมะโน,,Thailand,northeast,,,16.764058244,104.041930048,5.815,,,0.6,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv169,อ่างเก็บน้ำห้วยผึ้ง,,Thailand,northeast,,,16.660949296,103.905816982,4.15,,,0.24,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv170,อ่างเก็บน้ำห้วยฝา,,Thailand,northeast,,,16.672070385,103.890902763,6.422,,,0.7,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv171,อ่างเก็บน้ำห้วยจุมจัง,,Thailand,northeast,,,16.525717574,104.143338787,7.381,,,0.667,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv540,อ่างเก็บน้ำ ห้วยสมอทบ,,Thailand,northeast,,,16.945119,103.748553,2.065,,,0.3,,middle,กาฬสินธุ์,สำนักงานชลประทานที่ 6,โครงการชลประทานกาฬสินธุ์,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv177,อ่างเก็บน้ำแก่งละว้า,,Thailand,northeast,,,16.174878888,102.68120831,45.784,,,1.3,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv178,อ่างเก็บน้ำห้วยยาง,,Thailand,northeast,,,16.134533369,102.4759817,3.019,,,0.53,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv179,อ่างเก็บน้ำหนองนาวัว,,Thailand,northeast,,,16.042757414,102.711328079,1.391,,,0.207,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
rsv180,อ่างเก็บน้ำห้วยทราย,,Thailand,northeast,,,16.066452151,102.77090024,2.355,,,0.23,,middle,ขอนแก่น,สำนักงานชลประทานที่ 6,โครงการชลประทานขอนแก่น,RID,https://app.rid.go.th/reservoir/,2026-04-22 07:36:15
